Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),Age,km_year,annual_mileage,Cars_built,engine_capacity
42,88,2017,10,78000.0,1400.0,4,0,16700.0,5,15600.0,2,1,1
2,9,2001,11,404500.0,2500.0,0,0,100000.0,21,19261.9,0,1,2
11,54,2003,11,243000.0,1400.0,0,1,2900.0,19,12789.47,2,3,1
37,101,2007,9,160000.0,2000.0,0,0,5500.0,15,10666.67,1,0,2
14,101,2011,10,200000.0,1600.0,4,1,3500.0,11,18181.82,0,0,1
27,95,2008,3,181000.0,1461.0,0,1,7800.0,14,12928.57,2,0,1
22,8,1995,10,28648.0,1500.0,4,1,1350.0,27,1061.04,1,0,1
11,101,2016,6,119000.0,1499.0,0,1,12200.0,6,19833.33,0,3,1
32,80,2016,11,192235.0,1500.0,0,0,9500.0,6,32039.17,0,1,1
27,95,2012,3,164000.0,1500.0,0,1,7700.0,10,16400.0,2,0,1
23,104,2008,10,333000.0,3000.0,0,0,14999.0,14,23785.71,0,1,2
23,126,1998,6,281561.0,2300.0,0,1,3300.0,24,11731.71,1,1,2
40,25,2016,10,128000.0,2500.0,2,0,18500.0,6,21333.33,0,0,2
40,44,2005,4,170000.0,1400.0,4,1,4600.0,17,10000.0,1,0,1
23,101,2015,10,29222.0,3000.0,4,0,23800.0,7,4174.57,1,1,2
28,134,2003,11,282000.0,1598.0,3,1,2700.0,19,14842.11,2,1,1
32,69,2003,1,146000.0,1500.0,0,1,1999.0,19,7684.21,1,1,1
14,107,2009,9,130000.0,2200.0,0,0,12490.0,13,10000.0,1,0,2
6,76,2005,10,158000.0,1400.0,3,1,2900.0,17,9294.12,1,1,1
32,80,2014,11,150000.0,1500.0,0,1,7000.0,8,18750.0,0,1,1
42,88,1996,10,300000.0,1800.0,3,1,1600.0,26,11538.46,1,1,1
6,77,2011,11,180000.0,1500.0,0,1,5700.0,11,16363.64,2,1,1
5,101,2010,6,244444.0,1598.0,4,0,5199.0,12,20370.33,0,1,1
2,6,1994,10,300100.0,2000.0,4,0,2603.0,28,10717.86,1,1,2
2,9,1997,10,404000.0,200.0,4,1,3500.0,25,16160.0,2,1,1
32,108,2012,6,180000.0,1500.0,0,1,6300.0,10,18000.0,0,1,1
23,48,2012,10,210800.0,2200.0,0,0,14900.0,10,21080.0,0,1,2
41,4,1989,4,10000.0,1600.0,4,1,1800.0,33,303.03,1,2,1
9,101,2014,9,78000.0,3600.0,4,0,22000.0,8,9750.0,1,3,0
1,0,1990,10,320000.0,2000.0,4,1,2700.0,32,10000.0,1,1,2
5,30,2004,6,204409.0,1400.0,4,1,2700.0,18,11356.06,1,1,1
35,101,2020,4,10500.0,1600.0,4,0,17000.0,2,5250.0,1,1,1
5,101,2002,4,140000.0,1800.0,4,1,2500.0,20,7000.0,1,1,1
41,101,2002,11,230000.0,1500.0,4,1,1100.0,20,11500.0,1,2,1
14,101,2012,11,116440.0,1400.0,0,1,5300.0,10,11644.0,1,0,1
10,101,2006,11,13453.0,1400.0,0,1,2200.0,16,840.81,1,1,1
42,66,2014,10,76541.0,1998.0,4,1,11000.0,8,9567.62,1,1,2
35,85,2010,11,230000.0,1200.0,4,0,5900.0,12,19166.67,0,1,1
31,101,2006,1,28000.0,1900.0,0,0,5200.0,16,1750.0,1,-1,2
13,35,2013,9,160000.0,2200.0,0,1,15900.0,9,17777.78,0,0,2
23,78,2011,9,245001.0,2200.0,0,0,22900.0,11,22272.82,0,1,2
42,61,2005,1,277000.0,1399.0,4,1,3300.0,17,16294.12,2,1,1
40,102,2014,9,133000.0,2200.0,0,0,18500.0,8,16625.0,2,0,2
32,68,2015,3,138000.0,1461.0,0,0,13000.0,7,19714.29,0,1,1
40,38,2014,10,133000.0,2500.0,3,0,12400.0,8,16625.0,2,0,2
23,48,2004,10,405500.0,2200.0,0,0,6800.0,18,22527.78,0,1,2
28,46,2013,4,113000.0,1400.0,4,0,7500.0,9,12555.56,2,1,1
22,8,1993,10,309047.0,1600.0,3,1,12000.0,29,10656.79,1,0,1
5,101,2004,2,189000.0,1400.0,0,1,2000.0,18,10500.0,1,1,1
43,132,2007,5,20000.0,2400.0,0,0,4500.0,15,1333.33,1,-1,2
23,48,2009,10,200000.0,2200.0,0,0,12000.0,13,15384.62,2,1,2
11,54,2013,10,150000.0,2000.0,2,0,11399.0,9,16666.67,2,3,2
2,9,2002,10,300000.0,3000.0,0,1,800.0,20,15000.0,2,1,2
40,101,1998,11,150000.0,2200.0,0,1,3150.0,24,6250.0,1,0,2
5,30,2016,6,147000.0,1598.0,0,1,7200.0,6,24500.0,0,1,1
6,101,2016,6,132325.0,1500.0,0,1,8500.0,6,22054.17,0,1,1
32,69,2004,11,225000.0,1200.0,4,1,2800.0,18,12500.0,2,1,1
6,76,2016,10,153325.0,1500.0,0,1,6800.0,6,25554.17,0,1,1
1,18,2018,10,120000.0,3000.0,0,0,76000.0,4,30000.0,0,1,2
35,85,2006,10,160000.0,2000.0,4,0,5300.0,16,10000.0,1,1,2
11,54,2010,11,165000.0,1400.0,0,1,4800.0,12,13750.0,2,3,1
11,101,2017,11,173000.0,1500.0,0,0,8990.0,5,34600.0,0,3,1
42,61,2002,4,25000.0,1600.0,4,1,2350.0,20,1250.0,1,1,1
23,125,2011,9,192000.0,2200.0,0,0,16999.0,11,17454.55,0,1,2
35,114,2016,10,160000.0,1400.0,4,1,11900.0,6,26666.67,0,1,1
23,109,1992,10,51000.0,2500.0,0,1,5700.0,30,1700.0,1,1,2
31,101,2017,3,153000.0,1400.0,4,0,12500.0,5,30600.0,0,-1,1
23,48,2010,10,76765.0,2200.0,0,0,4000.0,12,6397.08,1,1,2
32,80,2007,11,250000.0,1500.0,0,1,3800.0,15,16666.67,2,1,1
24,101,2009,2,180000.0,1397.0,4,1,5499.0,13,13846.15,2,1,1
24,101,2009,2,180000.0,1397.0,4,1,5499.0,13,13846.15,2,1,1
11,119,2008,6,200000.0,1800.0,0,1,3800.0,14,14285.71,2,3,1
11,52,2003,4,295000.0,2000.0,4,1,1150.0,19,15526.32,2,3,2
40,44,2011,10,197000.0,1400.0,0,1,8000.0,11,17909.09,0,0,1
40,26,2012,11,164000.0,2000.0,0,1,11500.0,10,16400.0,2,0,2
14,60,2007,4,180000.0,1400.0,4,0,3999.0,15,12000.0,2,0,1
19,53,2007,3,214000.0,2200.0,0,0,5000.0,15,14266.67,2,1,2
23,57,2011,9,200000.0,2200.0,0,0,15500.0,11,18181.82,0,1,2
42,117,2007,9,27000.0,2500.0,0,0,10000.0,15,1800.0,1,1,2
32,101,1995,8,210000.0,1189.0,4,1,1200.0,27,7777.78,1,1,1
27,95,2017,3,49000.0,1500.0,0,1,14490.0,5,9800.0,1,0,1
25,101,1998,9,350000.0,2800.0,0,1,6500.0,24,14583.33,2,0,2
2,129,2016,3,56000.0,2000.0,5,0,33499.0,6,9333.33,1,1,2
14,60,2005,10,32421.0,1200.0,4,1,2963.0,17,1907.12,1,0,1
23,29,2016,10,50000.0,1950.0,0,0,29500.0,6,8333.33,1,1,2
1,101,2019,3,27000.0,3000.0,2,0,82500.0,3,9000.0,1,1,2
13,35,2016,9,128100.0,1597.0,0,0,18400.0,6,21350.0,0,0,1
14,107,2013,9,191000.0,2200.0,0,0,17000.0,9,21222.22,0,0,2
2,9,1998,11,280000.0,200.0,3,1,2800.0,24,11666.67,1,1,1
42,88,2005,10,380000.0,1986.0,4,1,4950.0,17,22352.94,0,1,2
12,101,1998,10,89000.0,2445.0,3,1,1400.0,24,3708.33,1,2,2
12,101,1998,10,89250.0,2445.0,3,1,1400.0,24,3718.75,1,2,2
40,74,2004,11,245000.0,3000.0,0,0,10000.0,18,13611.11,2,0,2
40,101,2014,9,210000.0,2700.0,4,0,16250.0,8,26250.0,0,0,2
35,114,2017,10,119000.0,2000.0,0,0,20999.0,5,23800.0,0,1,2
22,101,2004,4,260000.0,1400.0,4,1,2950.0,18,14444.44,2,0,1
14,121,2017,11,37000.0,2000.0,4,0,14500.0,5,7400.0,1,0,2
5,101,2005,11,355000.0,1400.0,0,1,3000.0,17,20882.35,0,1,1
6,76,2007,10,213430.0,1390.0,3,0,3200.0,15,14228.67,2,1,1
28,23,2011,11,170000.0,1300.0,0,1,5600.0,11,15454.55,2,1,1
35,85,2019,10,25000.0,1400.0,4,1,15800.0,3,8333.33,1,1,1
2,12,2006,10,200000.0,3000.0,0,0,11300.0,16,12500.0,2,1,2
2,9,1999,10,300000.0,2500.0,0,1,3700.0,23,13043.48,2,1,2
6,77,2014,11,49000.0,1200.0,4,1,6200.0,8,6125.0,1,1,1
28,23,2007,11,215000.0,1300.0,0,1,4200.0,15,14333.33,2,1,1
40,92,2006,11,180000.0,1500.0,2,0,5990.0,16,11250.0,1,0,1
2,9,2001,10,407000.0,2500.0,0,1,4800.0,21,19380.95,0,1,2
42,37,2007,6,295000.0,2000.0,3,1,7200.0,15,19666.67,0,1,2
23,48,2006,10,323000.0,2200.0,0,0,8800.0,16,20187.5,0,1,2
23,14,2005,4,18000.0,200.0,0,1,3800.0,17,1058.82,1,1,1
20,97,2005,9,270000.0,2995.0,4,0,11200.0,17,15882.35,2,0,2
42,88,2011,11,170000.0,1400.0,3,0,8500.0,11,15454.55,2,1,1
27,67,2012,3,154123.0,1500.0,0,1,8222.0,10,15412.3,2,0,1
32,71,1996,4,135000.0,1800.0,3,1,1600.0,26,5192.31,1,1,1
23,78,2013,9,289000.0,2500.0,0,0,33000.0,9,32111.11,0,1,2
28,65,2014,10,265000.0,1400.0,3,1,8000.0,8,33125.0,0,1,1
32,68,2016,3,128000.0,1500.0,0,0,12400.0,6,21333.33,0,1,1
33,101,2002,4,250000.0,1800.0,4,1,1590.0,20,12500.0,2,1,1
2,128,2014,9,13468.0,200.0,0,0,5888.0,8,1683.5,1,1,1
1,17,2017,10,222222.0,2700.0,0,1,5870.0,5,44444.4,0,1,2
2,6,2013,10,123451.0,3000.0,0,0,5000.0,9,13716.78,2,1,2
32,62,2012,6,150000.0,1461.0,0,1,8000.0,10,15000.0,2,1,1
11,52,2005,11,22588.0,1600.0,0,1,1500.0,17,1328.71,1,3,1
18,101,2020,6,10000.0,2151.0,0,0,33399.0,2,5000.0,1,0,2
23,126,2012,5,445000.0,2199.0,0,0,8650.0,10,44500.0,0,1,2
23,31,1995,10,400000.0,1800.0,4,1,2800.0,27,14814.81,2,1,1
42,88,2004,10,220000.0,1800.0,4,0,2500.0,18,12222.22,2,1,1
40,24,2011,4,185000.0,1800.0,2,0,8700.0,11,16818.18,2,0,1
23,78,2004,9,261000.0,2700.0,0,0,5599.0,18,14500.0,2,1,2
3,28,2006,10,300000.0,1200.0,3,1,2500.0,16,18750.0,0,3,1
11,101,1995,4,245005.0,1400.0,4,1,1350.0,27,9074.26,1,3,1
40,24,2011,4,187000.0,1400.0,0,1,7200.0,11,17000.0,2,0,1
32,80,2005,10,255555.0,1500.0,0,0,3250.0,17,15032.65,2,1,1
29,7,2001,4,280000.0,1600.0,4,1,1900.0,21,13333.33,2,1,1
33,101,2000,4,256000.0,1800.0,4,1,1750.0,22,11636.36,1,1,1
28,23,2015,11,160000.0,1600.0,0,1,8500.0,7,22857.14,0,1,1
11,54,2018,10,73000.0,1500.0,4,0,12850.0,4,18250.0,0,3,1
23,29,2012,6,115000.0,1997.0,0,0,7100.0,10,11500.0,1,1,2
23,48,2006,10,100000.0,2143.0,0,0,9999.0,16,6250.0,1,1,2
3,101,2011,3,97000.0,2400.0,4,0,11500.0,11,8818.18,1,3,2
30,39,2005,3,186000.0,3200.0,4,0,9500.0,17,10941.18,1,1,2
1,17,2002,11,170000.0,2500.0,0,0,4500.0,20,8500.0,1,1,2
1,17,2003,11,232000.0,2500.0,0,1,4200.0,19,12210.53,2,1,2
32,108,2010,6,225000.0,1500.0,0,1,4999.0,12,18750.0,0,1,1
28,23,1993,4,3800.0,1400.0,4,1,900.0,29,131.03,1,1,1
1,13,1988,10,370000.0,1596.0,0,1,1550.0,34,10882.35,1,1,1
9,101,2008,10,320000.0,2000.0,4,1,10000.0,14,22857.14,0,3,2
13,20,2017,10,32000.0,2000.0,2,0,14300.0,5,6400.0,1,0,2
2,9,1994,10,250000.0,2500.0,0,1,1200.0,28,8928.57,1,1,2
40,74,2008,9,150000.0,2700.0,4,0,13200.0,14,10714.29,1,0,2
5,101,1999,6,200000.0,1868.0,0,1,1950.0,23,8695.65,1,1,2
40,24,2008,4,250000.0,1400.0,0,1,6000.0,14,17857.14,0,0,1
40,24,2011,4,147000.0,1800.0,2,0,8500.0,11,13363.64,2,0,1
11,83,2015,11,199640.0,1499.0,0,1,11000.0,7,28520.0,0,3,1
4,101,1992,10,250000.0,3000.0,4,0,1200.0,30,8333.33,1,3,2
42,37,2011,6,283000.0,1600.0,0,1,4800.0,11,25727.27,0,1,1
41,3,2001,10,160000.0,1500.0,4,1,750.0,21,7619.05,1,2,1
42,61,1996,4,200000.0,1900.0,0,1,500.0,26,7692.31,1,1,2
42,88,2014,11,199000.0,1600.0,0,1,12300.0,8,24875.0,0,1,1
40,24,2011,4,225387.0,1400.0,0,0,8000.0,11,20489.73,0,0,1
1,17,2002,11,200000.0,2500.0,0,0,1600.0,20,10000.0,1,1,2
28,43,2000,6,100000.0,1700.0,0,1,12000.0,22,4545.45,1,1,1
6,76,2010,11,245000.0,1500.0,0,1,4500.0,12,20416.67,0,1,1
14,101,2003,6,270000.0,2000.0,0,1,4200.0,19,14210.53,2,0,2
32,71,2004,11,219000.0,1900.0,0,1,2500.0,18,12166.67,2,1,2
35,50,2000,4,150000.0,1400.0,4,1,2800.0,22,6818.18,1,1,1
23,29,2005,4,24050.0,2000.0,3,0,4900.0,17,1414.71,1,1,2
2,6,1999,10,194000.0,2000.0,0,1,4000.0,23,8434.78,1,1,2
32,80,2005,11,220000.0,1498.0,0,1,2560.0,17,12941.18,2,1,1
22,101,2016,9,240000.0,2500.0,4,0,5500.0,6,40000.0,0,0,2
2,128,2012,9,215000.0,2000.0,0,0,19500.0,10,21500.0,0,1,2
1,17,2003,11,320000.0,2500.0,0,1,4500.0,19,16842.11,2,1,2
20,49,2015,10,150000.0,2500.0,2,0,18900.0,7,21428.57,0,0,2
42,120,1998,5,239000.0,1900.0,0,1,2800.0,24,9958.33,1,1,2
40,24,2015,11,149802.0,1364.0,0,1,8700.0,7,21400.29,0,0,1
25,87,2005,11,190000.0,200.0,3,1,5500.0,17,11176.47,1,0,1
42,88,2006,10,258000.0,2000.0,0,1,6000.0,16,16125.0,2,1,2
42,88,1995,10,482000.0,1800.0,3,1,1550.0,27,17851.85,0,1,1
13,41,2005,4,301000.0,1396.0,4,1,3400.0,17,17705.88,0,0,1
1,0,1994,11,320000.0,2000.0,4,1,1500.0,28,11428.57,1,1,2
19,53,2004,9,180000.0,1800.0,3,1,3950.0,18,10000.0,1,1,1
1,13,1993,10,257000.0,1900.0,0,1,600.0,29,8862.07,1,1,2
28,123,1998,10,300000.0,1800.0,3,1,2300.0,24,12500.0,2,1,1
22,11,2002,4,3000.0,2000.0,3,1,2500.0,20,150.0,1,0,2
2,129,2004,9,222000.0,3000.0,3,0,9500.0,18,12333.33,2,1,2
36,101,2004,2,138793.0,1030.0,4,0,4200.0,18,7710.72,1,1,1
28,23,2005,6,270000.0,1901.0,0,1,1700.0,17,15882.35,2,1,2
18,101,2005,6,195000.0,2500.0,3,0,4350.0,17,11470.59,1,0,2
35,85,2012,11,149000.0,1400.0,4,0,6700.0,10,14900.0,2,1,1
40,73,1996,9,280000.0,4500.0,3,0,13500.0,26,10769.23,1,0,0
40,24,2010,4,152000.0,1400.0,0,1,7000.0,12,12666.67,2,0,1
2,6,2003,11,300000.0,1800.0,4,1,4599.0,19,15789.47,2,1,1
42,88,2014,10,103000.0,2000.0,0,0,12999.0,8,12875.0,2,1,2
35,114,2017,10,112000.0,2000.0,4,0,23000.0,5,22400.0,0,1,2
11,54,2008,11,163000.0,1400.0,0,1,2950.0,14,11642.86,1,3,1
23,104,2016,10,30000.0,4000.0,0,0,18599.0,6,5000.0,1,1,0
2,9,2003,10,250000.0,3000.0,0,0,2350.0,19,13157.89,2,1,2
14,79,2010,11,123000.0,1500.0,0,1,2999.0,12,10250.0,1,0,1
42,116,2010,9,190000.0,2000.0,0,0,9599.0,12,15833.33,2,1,2
1,93,2014,3,160753.0,3000.0,4,0,18700.0,8,20094.12,0,1,2
6,76,2012,10,20000.0,1400.0,4,1,2100.0,10,2000.0,1,1,1
35,50,2007,4,221104.0,1422.0,0,1,3500.0,15,14740.27,2,1,1
2,12,2008,10,297000.0,3000.0,0,0,11500.0,14,21214.29,0,1,2
42,61,2001,10,30000.0,1900.0,0,1,3700.0,21,1428.57,1,1,2
29,101,2008,10,130000.0,1000.0,4,0,2500.0,14,9285.71,1,1,1
6,77,2007,11,207518.0,1500.0,0,1,3800.0,15,13834.53,2,1,1
32,80,2007,11,298000.0,1500.0,0,1,3650.0,15,19866.67,0,1,1
40,44,2004,4,240000.0,1600.0,4,1,4500.0,18,13333.33,2,0,1
40,26,2013,11,189500.0,2231.0,0,1,10500.0,9,21055.56,0,0,2
30,39,2012,9,121000.0,3569.0,4,0,29999.0,10,12100.0,2,1,0
42,66,2008,10,16000.0,1400.0,4,1,5350.0,14,1142.86,1,1,1
2,9,2005,10,298432.0,3000.0,0,0,4300.0,17,17554.82,0,1,2
43,101,2004,3,300000.0,2400.0,0,0,7000.0,18,16666.67,2,-1,2
35,50,2005,6,175000.0,1400.0,0,1,4100.0,17,10294.12,1,1,1
23,126,2000,6,390000.0,2200.0,0,1,3100.0,22,17727.27,0,1,2
35,114,2010,10,245000.0,1800.0,4,0,7700.0,12,20416.67,0,1,1
43,132,2016,9,50000.0,2000.0,0,0,28000.0,6,8333.33,1,-1,2
32,71,2011,10,178000.0,1500.0,0,1,6100.0,11,16181.82,2,1,1
23,101,2015,9,136000.0,3000.0,4,0,50000.0,7,19428.57,0,1,2
27,101,2013,4,182000.0,1500.0,0,1,6300.0,9,20222.22,0,0,1
42,89,2013,10,143000.0,2000.0,4,0,10480.0,9,15888.89,2,1,2
22,8,1997,4,275600.0,1500.0,4,1,1600.0,25,11024.0,1,0,1
40,24,2011,4,210000.0,1800.0,2,0,7999.0,11,19090.91,0,0,1
23,48,2005,10,10000.0,3222.0,0,0,2900.0,17,588.24,1,1,2
13,20,1996,10,181000.0,1800.0,3,1,1800.0,26,6961.54,1,0,1
19,98,2003,9,200000.0,300.0,0,0,12000.0,19,10526.32,1,1,1
32,80,2010,11,192000.0,1500.0,0,1,5800.0,12,16000.0,2,1,1
31,101,1987,10,31000.0,1197.0,4,1,500.0,35,885.71,1,-1,1
30,39,2010,9,165000.0,3000.0,0,0,31900.0,12,13750.0,2,1,2
42,116,2008,9,122000.0,2000.0,0,1,5000.0,14,8714.29,1,1,2
28,23,2006,11,199000.0,1600.0,3,1,4200.0,16,12437.5,2,1,1
42,120,2010,6,2000.0,200.0,0,1,8500.0,12,166.67,1,1,1
28,43,1996,6,193500.0,1400.0,4,1,950.0,26,7442.31,1,1,1
2,9,2005,10,353000.0,300.0,0,0,5000.0,17,20764.71,0,1,1
40,74,2011,9,219000.0,2700.0,3,0,18500.0,11,19909.09,0,0,2
28,101,1997,6,216850.0,2200.0,3,1,1400.0,25,8674.0,1,1,2
42,110,2005,6,272555.0,1900.0,0,0,6500.0,17,16032.65,2,1,2
32,108,2011,6,195000.0,1500.0,0,1,6200.0,11,17727.27,0,1,1
23,48,2014,10,126000.0,2187.0,0,0,18599.0,8,15750.0,2,1,2
11,51,2012,4,218000.0,1400.0,4,1,5400.0,10,21800.0,0,3,1
42,117,2006,9,223000.0,2500.0,0,0,7599.0,16,13937.5,2,1,2
2,6,2000,10,250000.0,2000.0,0,1,3200.0,22,11363.64,1,1,2
29,7,2002,4,273700.0,200.0,0,1,1600.0,20,13685.0,2,1,1
32,80,2015,4,186000.0,1500.0,0,1,6750.0,7,26571.43,0,1,1
28,123,1995,10,600000.0,1998.0,4,1,1200.0,27,22222.22,0,1,2
23,14,2006,4,210000.0,1590.0,4,1,2200.0,16,13125.0,2,1,1
2,9,2001,10,297000.0,2200.0,4,1,4500.0,21,14142.86,2,1,2
43,101,2006,11,230000.0,2000.0,0,1,2999.0,16,14375.0,2,-1,2
2,9,2003,10,400000.0,2000.0,0,1,4700.0,19,21052.63,0,1,2
22,8,1994,10,328000.0,1500.0,4,1,1350.0,28,11714.29,1,0,1
28,81,2011,5,250000.0,1398.0,4,1,4999.0,11,22727.27,0,1,1
40,45,2005,11,2000.0,200.0,0,1,4200.0,17,117.65,1,0,1
27,101,1995,10,37998.0,1392.0,3,1,12000.0,27,1407.33,1,0,1
40,24,2007,4,200000.0,1399.0,0,1,5800.0,15,13333.33,2,0,1
28,101,1990,4,200000.0,1600.0,4,1,850.0,32,6250.0,1,1,1
35,85,2007,11,270000.0,1600.0,4,1,4500.0,15,18000.0,0,1,1
27,101,1985,2,120000.0,1300.0,4,1,700.0,37,3243.24,1,0,1
3,101,2016,10,58500.0,1800.0,2,0,12999.0,6,9750.0,1,3,1
23,48,2005,10,250000.0,2200.0,0,1,4500.0,17,14705.88,2,1,2
41,2,1981,10,88000.0,1600.0,4,1,1100.0,41,2146.34,1,2,1
2,129,2003,9,310000.0,3000.0,0,0,4200.0,19,16315.79,2,1,2
40,101,1993,9,280000.0,2500.0,0,1,6800.0,29,9655.17,1,0,2
28,101,1985,10,7777.0,1300.0,4,1,9999.0,37,210.19,1,1,1
14,60,2005,4,193000.0,1400.0,4,1,3200.0,17,11352.94,1,0,1
1,101,2003,2,268000.0,1800.0,4,1,3000.0,19,14105.26,2,1,1
31,101,1989,9,150000.0,1600.0,4,1,500.0,33,4545.45,1,-1,1
23,31,2008,11,227000.0,2500.0,4,0,9999.0,14,16214.29,2,1,2
43,132,2003,10,196000.0,2500.0,3,0,6990.0,19,10315.79,1,-1,2
23,48,2008,10,300000.0,2200.0,0,0,8990.0,14,21428.57,0,1,2
14,107,2006,9,222025.0,2200.0,0,0,7990.0,16,13876.56,2,0,2
23,48,1996,10,200000.0,2000.0,3,1,5000.0,26,7692.31,1,1,2
31,101,2002,11,190000.0,1500.0,3,1,1400.0,20,9500.0,1,-1,1
23,48,2001,10,338750.0,2700.0,0,0,1500.0,21,16130.95,2,1,2
23,48,2001,10,11111.0,2700.0,0,0,1700.0,21,529.1,1,1,2
42,90,2004,4,145000.0,1200.0,4,1,2950.0,18,8055.56,1,1,1
40,24,2008,4,240000.0,1400.0,0,1,6500.0,14,17142.86,0,0,1
33,101,1995,10,250000.0,2000.0,3,1,1400.0,27,9259.26,1,1,2
11,33,2014,3,215000.0,2000.0,2,0,8699.0,8,26875.0,0,3,2
6,76,2008,6,260000.0,1500.0,0,1,3650.0,14,18571.43,0,1,1
23,104,2008,2,280000.0,300.0,3,0,14000.0,14,20000.0,0,1,1
3,101,2006,11,300000.0,1800.0,3,1,2500.0,16,18750.0,0,3,1
23,48,2013,10,272000.0,2200.0,2,0,22999.0,9,30222.22,0,1,2
14,101,2016,4,109000.0,1580.0,2,0,13299.0,6,18166.67,0,0,1
14,121,2017,3,106000.0,1685.0,0,0,15899.0,5,21200.0,0,0,1
14,107,2018,9,46000.0,2199.0,0,0,26299.0,4,11500.0,1,0,2
14,121,2018,3,87000.0,1995.0,0,0,17999.0,4,21750.0,0,0,2
14,107,2015,9,124000.0,2199.0,0,0,19699.0,7,17714.29,0,0,2
14,107,2019,9,37000.0,1995.0,0,0,25599.0,3,12333.33,2,0,2
14,107,2019,9,54000.0,1995.0,0,0,25499.0,3,18000.0,0,0,2
14,107,2018,9,30000.0,1995.0,0,0,26399.0,4,7500.0,1,0,2
14,107,2015,9,143000.0,1995.0,0,0,17199.0,7,20428.57,0,0,2
14,107,2018,9,90000.0,1995.0,0,0,21499.0,4,22500.0,0,0,2
14,22,2019,9,48000.0,2199.0,0,0,32599.0,3,16000.0,2,0,2
14,22,2020,9,33000.0,2199.0,0,0,33899.0,2,16500.0,2,0,2
14,107,2017,9,220000.0,2199.0,0,0,17399.0,5,44000.0,0,0,2
14,101,2018,10,45000.0,2199.0,0,0,34699.0,4,11250.0,1,0,2
14,101,2018,10,114000.0,2199.0,0,0,24599.0,4,28500.0,0,0,2
18,113,2016,3,142000.0,1685.0,0,0,13899.0,6,23666.67,0,0,1
18,101,2017,6,99000.0,2199.0,0,0,22999.0,5,19800.0,0,0,2
18,112,2017,9,143000.0,2199.0,0,0,20799.0,5,28600.0,0,0,2
14,101,2020,10,12000.0,3778.0,4,0,60999.0,2,6000.0,1,0,0
14,121,2016,3,162000.0,1995.0,0,0,16599.0,6,27000.0,0,0,2
14,107,2014,9,149000.0,2199.0,0,0,16999.0,8,18625.0,0,0,2
14,107,2016,9,120000.0,1995.0,0,0,16499.0,6,20000.0,0,0,2
14,107,2014,9,156000.0,1995.0,0,0,15699.0,8,19500.0,0,0,2
14,101,2019,6,17000.0,2497.0,0,0,26799.0,3,5666.67,1,0,2
37,101,2014,7,103000.0,1998.0,0,0,12299.0,8,12875.0,2,0,2
18,86,2019,10,47000.0,1999.0,2,0,17799.0,3,15666.67,2,0,2
14,107,2018,9,157000.0,1995.0,0,0,22799.0,4,39250.0,0,0,2
14,22,2019,9,76000.0,2199.0,0,0,32999.0,3,25333.33,0,0,2
18,22,2020,9,25000.0,2959.0,0,0,45099.0,2,12500.0,2,0,2
14,107,2018,9,82000.0,1995.0,0,0,25999.0,4,20500.0,0,0,2
14,107,2019,9,83000.0,1995.0,0,0,26099.0,3,27666.67,0,0,2
18,86,2020,10,32000.0,1999.0,4,0,22499.0,2,16000.0,2,0,2
42,61,2011,4,180000.0,2000.0,4,0,12000.0,11,16363.64,2,1,2
6,76,2011,11,200000.0,1500.0,3,0,4000.0,11,18181.82,0,1,1
27,101,2006,9,190000.0,3500.0,3,0,4700.0,16,11875.0,1,0,0
5,101,1998,4,300000.0,1800.0,4,1,1299.0,24,12500.0,2,1,1
2,101,2019,11,10000.0,1500.0,0,1,21000.0,3,3333.33,1,1,1
25,87,2006,3,179000.0,1998.0,4,1,5800.0,16,11187.5,1,0,2
13,41,2012,10,160000.0,1500.0,2,0,7500.0,10,16000.0,2,0,1
35,85,2010,11,176000.0,1200.0,4,1,6700.0,12,14666.67,2,1,1
27,96,2012,3,202000.0,1500.0,0,1,9000.0,10,20200.0,0,0,1
23,48,2017,10,144300.0,2000.0,0,0,23500.0,5,28860.0,0,1,2
34,101,2008,10,228000.0,1400.0,0,1,4200.0,14,16285.71,2,1,1
32,108,1999,4,227000.0,1600.0,4,1,2000.0,23,9869.57,1,1,1
23,48,2002,10,345800.0,2700.0,0,0,7999.0,20,17290.0,0,1,2
40,24,2011,4,171000.0,1400.0,0,1,6999.0,11,15545.45,2,0,1
11,54,2008,11,4587.0,1300.0,0,0,1500.0,14,327.64,1,3,1
27,101,1994,10,215222.0,1392.0,4,1,900.0,28,7686.5,1,0,1
42,61,1998,4,298800.0,1400.0,4,1,2600.0,24,12450.0,2,1,1
13,41,1996,4,250000.0,1500.0,4,1,2200.0,26,9615.38,1,0,1
2,6,1996,10,300000.0,1900.0,4,1,4000.0,26,11538.46,1,1,2
23,104,2007,10,234000.0,3200.0,0,0,12000.0,15,15600.0,2,1,2
29,1,2004,11,200000.0,1600.0,4,1,2500.0,18,11111.11,1,1,1
32,101,2006,6,480000.0,1996.0,3,1,4500.0,16,30000.0,0,1,2
2,9,1992,10,235480.0,2500.0,0,1,1100.0,30,7849.33,1,1,2
11,33,2016,11,154000.0,1500.0,0,1,8790.0,6,25666.67,0,3,1
41,101,2013,9,75000.0,1700.0,4,1,5400.0,9,8333.33,1,2,1
40,44,2006,11,250000.0,1400.0,3,1,4700.0,16,15625.0,2,0,1
